id_venda,data_venda,cliente,estado,cidade,produto,categoria,quantidade,valor_unitario,valor_total,responsavel
8712,2026-01-06,Cliente_152,RS,Joinville,Notebook,Eletrônicos,1,4123.43,4123.43,Luis Gustavo de Matos dos Santos
8713,2025-10-09,Cliente_149,SP,Rio de Janeiro,Mouse,Acessórios,8,3427.62,27420.96,Luis Gustavo de Matos dos Santos
8714,2025-07-10,Cliente_216,RJ,Joinville,Headset,Eletrônicos,5,723.71,3618.55,Luis Gustavo de Matos dos Santos
8715,2025-11-09,Cliente_150,SC,São Paulo,Notebook,Acessórios,5,3983.75,19918.75,Luis Gustavo de Matos dos Santos
8716,2026-02-02,Cliente_5,MG,Curitiba,Notebook,Eletrônicos,2,4438.52,8877.04,Luis Gustavo de Matos dos Santos
8717,2025-06-28,Cliente_265,MG,Belo Horizonte,Mouse,Eletrônicos,5,2493.86,12469.3,Luis Gustavo de Matos dos Santos
8718,2026-02-06,Cliente_72,SC,Rio de Janeiro,Headset,Eletrônicos,7,176.3,1234.1,Luis Gustavo de Matos dos Santos
8719,2026-01-09,Cliente_193,RJ,Joinville,Mouse,Eletrônicos,1,1488.32,1488.32,Luis Gustavo de Matos dos Santos
8720,2025-04-23,Cliente_93,PR,Joinville,Teclado,Eletrônicos,2,4321.21,8642.42,Luis Gustavo de Matos dos Santos
8721,2025-06-19,Cliente_147,MG,Rio de Janeiro,Monitor,Acessórios,8,3721.15,29769.2,Luis Gustavo de Matos dos Santos
8722,2025-09-12,Cliente_199,SP,Joinville,Monitor,Acessórios,8,662.09,5296.72,Luis Gustavo de Matos dos Santos
8723,2025-08-28,Cliente_240,SP,Joinville,Headset,Acessórios,3,1659.41,4978.23,Luis Gustavo de Matos dos Santos
8724,2025-04-13,Cliente_205,SP,Rio de Janeiro,Monitor,Eletrônicos,4,4897.71,19590.84,Luis Gustavo de Matos dos Santos
8725,2026-01-11,Cliente_25,RJ,São Paulo,Teclado,Acessórios,6,2606.79,15640.74,Luis Gustavo de Matos dos Santos
8726,2025-05-01,Cliente_112,MG,Porto Alegre,Headset,Acessórios,9,1403.57,12632.13,Luis Gustavo de Matos dos Santos
8727,2025-12-10,Cliente_194,MG,Porto Alegre,Headset,Eletrônicos,5,2990.19,14950.95,Luis Gustavo de Matos dos Santos
8728,2025-06-28,Cliente_117,SC,Joinville,Teclado,Acessórios,8,2753.53,22028.24,Luis Gustavo de Matos dos Santos
8729,2025-03-29,Cliente_119,SP,São Paulo,Headset,Eletrônicos,8,1894.96,15159.68,Luis Gustavo de Matos dos Santos
8730,2026-03-17,Cliente_133,RS,Rio de Janeiro,Mouse,Acessórios,2,3621.42,7242.84,Luis Gustavo de Matos dos Santos
8731,2026-02-11,Cliente_75,SC,São Paulo,Teclado,Eletrônicos,1,1170.68,1170.68,Luis Gustavo de Matos dos Santos
8732,2025-11-13,Cliente_215,RS,Porto Alegre,Monitor,Eletrônicos,6,2419.96,14519.76,Luis Gustavo de Matos dos Santos
8733,2026-03-17,Cliente_4,MG,Porto Alegre,Headset,Eletrônicos,8,3543.67,28349.36,Luis Gustavo de Matos dos Santos
8734,2025-11-03,Cliente_225,RJ,Curitiba,Mouse,Eletrônicos,2,107.95,215.9,Luis Gustavo de Matos dos Santos
8735,2025-12-28,Cliente_201,SP,Porto Alegre,Mouse,Eletrônicos,4,3150.38,12601.52,Luis Gustavo de Matos dos Santos
8736,2025-04-16,Cliente_201,PR,Joinville,Teclado,Eletrônicos,5,2554.31,12771.55,Luis Gustavo de Matos dos Santos
8737,2026-01-26,Cliente_158,RS,Belo Horizonte,Notebook,Eletrônicos,9,4802.6,43223.4,Luis Gustavo de Matos dos Santos
8738,2025-12-25,Cliente_247,SC,Belo Horizonte,Mouse,Acessórios,10,2382.67,23826.7,Luis Gustavo de Matos dos Santos
8739,2025-05-09,Cliente_250,RJ,São Paulo,Notebook,Acessórios,6,1114.48,6686.88,Luis Gustavo de Matos dos Santos
8740,2026-03-18,Cliente_248,RS,São Paulo,Teclado,Acessórios,8,3161.27,25290.16,Luis Gustavo de Matos dos Santos
8741,2025-08-31,Cliente_291,RS,São Paulo,Monitor,Eletrônicos,6,1654.15,9924.9,Luis Gustavo de Matos dos Santos
8742,2025-03-25,Cliente_176,RJ,São Paulo,Notebook,Acessórios,8,597.36,4778.88,Luis Gustavo de Matos dos Santos
8743,2025-09-06,Cliente_281,SP,Joinville,Notebook,Acessórios,4,4168.25,16673.0,Luis Gustavo de Matos dos Santos
8744,2026-03-01,Cliente_88,RS,Curitiba,Mouse,Acessórios,5,4206.79,21033.95,Luis Gustavo de Matos dos Santos
8745,2026-02-10,Cliente_117,MG,Rio de Janeiro,Teclado,Eletrônicos,4,2252.85,9011.4,Luis Gustavo de Matos dos Santos
8746,2025-10-26,Cliente_3,RJ,Belo Horizonte,Mouse,Eletrônicos,7,2125.58,14879.06,Luis Gustavo de Matos dos Santos
8747,2025-11-13,Cliente_116,MG,Curitiba,Monitor,Acessórios,8,3293.9,26351.2,Luis Gustavo de Matos dos Santos
8748,2025-08-28,Cliente_128,RJ,Rio de Janeiro,Mouse,Eletrônicos,10,4626.63,46266.3,Luis Gustavo de Matos dos Santos
8749,2026-02-06,Cliente_144,SP,Rio de Janeiro,Headset,Acessórios,1,4957.18,4957.18,Luis Gustavo de Matos dos Santos
8750,2025-10-18,Cliente_296,MG,Porto Alegre,Notebook,Acessórios,9,4621.23,41591.07,Luis Gustavo de Matos dos Santos
8751,2025-12-17,Cliente_221,RJ,São Paulo,Headset,Eletrônicos,1,2858.47,2858.47,Luis Gustavo de Matos dos Santos
8752,2026-01-08,Cliente_207,SC,Joinville,Headset,Eletrônicos,6,1885.19,11311.14,Luis Gustavo de Matos dos Santos
8753,2026-02-15,Cliente_228,RS,Belo Horizonte,Notebook,Eletrônicos,6,4434.32,26605.92,Luis Gustavo de Matos dos Santos
8754,2025-06-15,Cliente_139,PR,Joinville,Mouse,Acessórios,3,1239.97,3719.91,Luis Gustavo de Matos dos Santos
8755,2025-07-04,Cliente_276,SC,Porto Alegre,Teclado,Eletrônicos,5,4333.64,21668.2,Luis Gustavo de Matos dos Santos
8756,2026-01-18,Cliente_139,SP,Curitiba,Notebook,Acessórios,9,4428.13,39853.17,Luis Gustavo de Matos dos Santos
8757,2025-08-19,Cliente_41,MG,Rio de Janeiro,Mouse,Eletrônicos,4,940.46,3761.84,Luis Gustavo de Matos dos Santos
8758,2025-10-13,Cliente_282,RJ,Rio de Janeiro,Monitor,Eletrônicos,4,2183.69,8734.76,Luis Gustavo de Matos dos Santos
8759,2025-11-06,Cliente_243,SC,Joinville,Teclado,Eletrônicos,7,1106.53,7745.71,Luis Gustavo de Matos dos Santos
8760,2025-12-26,Cliente_205,RJ,Joinville,Notebook,Eletrônicos,2,2006.31,4012.62,Luis Gustavo de Matos dos Santos
8761,2025-08-10,Cliente_284,SC,Joinville,Teclado,Acessórios,6,1585.9,9515.4,Luis Gustavo de Matos dos Santos
8762,2026-03-10,Cliente_223,MG,Belo Horizonte,Monitor,Acessórios,3,2005.28,6015.84,Luis Gustavo de Matos dos Santos
8763,2025-07-11,Cliente_109,SC,Rio de Janeiro,Teclado,Acessórios,2,2171.39,4342.78,Luis Gustavo de Matos dos Santos
8764,2025-11-02,Cliente_127,SC,Joinville,Teclado,Acessórios,6,2781.6,16689.6,Luis Gustavo de Matos dos Santos
8765,2026-01-31,Cliente_236,SC,Curitiba,Monitor,Acessórios,4,3275.44,13101.76,Luis Gustavo de Matos dos Santos
8766,2026-03-09,Cliente_19,SP,Curitiba,Monitor,Eletrônicos,10,2308.91,23089.1,Luis Gustavo de Matos dos Santos
8767,2025-07-04,Cliente_262,MG,Rio de Janeiro,Notebook,Eletrônicos,7,4520.75,31645.25,Luis Gustavo de Matos dos Santos
8768,2026-03-16,Cliente_197,RJ,Curitiba,Mouse,Acessórios,7,3104.83,21733.81,Luis Gustavo de Matos dos Santos
8769,2025-11-28,Cliente_7,MG,Joinville,Monitor,Acessórios,10,4933.7,49337.0,Luis Gustavo de Matos dos Santos
8770,2025-08-10,Cliente_200,PR,São Paulo,Headset,Eletrônicos,7,4115.15,28806.05,Luis Gustavo de Matos dos Santos
8771,2025-06-30,Cliente_54,RS,Porto Alegre,Monitor,Eletrônicos,8,4880.52,39044.16,Luis Gustavo de Matos dos Santos
8772,2025-04-27,Cliente_88,PR,Belo Horizonte,Monitor,Eletrônicos,3,3069.04,9207.12,Luis Gustavo de Matos dos Santos
8773,2026-02-25,Cliente_241,RJ,Porto Alegre,Teclado,Acessórios,6,1396.89,8381.34,Luis Gustavo de Matos dos Santos
8774,2025-10-13,Cliente_33,PR,Curitiba,Mouse,Acessórios,9,1063.12,9568.08,Luis Gustavo de Matos dos Santos
8775,2025-04-27,Cliente_122,SP,Rio de Janeiro,Monitor,Acessórios,7,1002.59,7018.13,Luis Gustavo de Matos dos Santos
8776,2025-11-22,Cliente_106,PR,Curitiba,Headset,Acessórios,5,4898.0,24490.0,Luis Gustavo de Matos dos Santos
8777,2025-12-21,Cliente_253,SP,São Paulo,Notebook,Eletrônicos,8,4640.76,37126.08,Luis Gustavo de Matos dos Santos
8778,2025-07-19,Cliente_247,SP,Belo Horizonte,Mouse,Eletrônicos,3,4373.72,13121.16,Luis Gustavo de Matos dos Santos
8779,2025-04-22,Cliente_192,RJ,Porto Alegre,Monitor,Eletrônicos,7,1499.17,10494.19,Luis Gustavo de Matos dos Santos
8780,2025-05-29,Cliente_117,PR,Curitiba,Notebook,Eletrônicos,8,1921.74,15373.92,Luis Gustavo de Matos dos Santos
8781,2025-12-03,Cliente_222,PR,Rio de Janeiro,Monitor,Acessórios,9,3081.89,27737.01,Luis Gustavo de Matos dos Santos
8782,2025-09-30,Cliente_260,PR,São Paulo,Mouse,Eletrônicos,7,2434.51,17041.57,Luis Gustavo de Matos dos Santos
8783,2025-12-04,Cliente_225,SC,Belo Horizonte,Headset,Acessórios,2,959.37,1918.74,Luis Gustavo de Matos dos Santos
8784,2025-12-04,Cliente_167,RS,Curitiba,Headset,Eletrônicos,9,3197.41,28776.69,Luis Gustavo de Matos dos Santos
8785,2026-03-04,Cliente_274,SP,Joinville,Teclado,Eletrônicos,6,3984.55,23907.3,Luis Gustavo de Matos dos Santos
8786,2026-02-03,Cliente_128,RJ,Curitiba,Mouse,Eletrônicos,3,241.21,723.63,Luis Gustavo de Matos dos Santos
8787,2025-09-20,Cliente_178,PR,Belo Horizonte,Monitor,Eletrônicos,9,1654.97,14894.73,Luis Gustavo de Matos dos Santos
8788,2026-02-10,Cliente_157,SP,Porto Alegre,Teclado,Eletrônicos,3,4875.56,14626.68,Luis Gustavo de Matos dos Santos
8789,2025-11-08,Cliente_259,PR,Porto Alegre,Mouse,Acessórios,1,4414.21,4414.21,Luis Gustavo de Matos dos Santos
8790,2025-09-21,Cliente_232,PR,Joinville,Teclado,Acessórios,10,301.34,3013.4,Luis Gustavo de Matos dos Santos
8791,2026-02-28,Cliente_107,SC,Porto Alegre,Mouse,Eletrônicos,10,2451.22,24512.2,Luis Gustavo de Matos dos Santos
8792,2026-02-27,Cliente_197,SC,São Paulo,Mouse,Eletrônicos,9,783.94,7055.46,Luis Gustavo de Matos dos Santos
8793,2025-10-04,Cliente_124,RJ,Joinville,Monitor,Acessórios,1,408.18,408.18,Luis Gustavo de Matos dos Santos
8794,2025-10-09,Cliente_165,RJ,Curitiba,Monitor,Acessórios,5,3517.55,17587.75,Luis Gustavo de Matos dos Santos
8795,2025-06-05,Cliente_245,PR,Curitiba,Headset,Acessórios,5,4836.24,24181.2,Luis Gustavo de Matos dos Santos
8796,2025-05-09,Cliente_300,SP,Belo Horizonte,Monitor,Eletrônicos,8,2096.1,16768.8,Luis Gustavo de Matos dos Santos
8797,2025-03-31,Cliente_263,SC,Rio de Janeiro,Notebook,Eletrônicos,6,4299.38,25796.28,Luis Gustavo de Matos dos Santos
8798,2025-05-15,Cliente_158,SC,Porto Alegre,Notebook,Acessórios,9,2114.23,19028.07,Luis Gustavo de Matos dos Santos
8799,2025-12-07,Cliente_111,SC,Belo Horizonte,Monitor,Eletrônicos,5,2052.0,10260.0,Luis Gustavo de Matos dos Santos
8800,2025-07-19,Cliente_220,PR,Joinville,Teclado,Acessórios,1,3120.94,3120.94,Luis Gustavo de Matos dos Santos
8801,2025-10-02,Cliente_109,RJ,Rio de Janeiro,Teclado,Eletrônicos,5,876.78,4383.9,Luis Gustavo de Matos dos Santos
8802,2026-02-24,Cliente_123,SP,Joinville,Mouse,Acessórios,5,1195.88,5979.4,Luis Gustavo de Matos dos Santos
8803,2025-11-10,Cliente_216,RJ,Curitiba,Notebook,Acessórios,6,4547.27,27283.62,Luis Gustavo de Matos dos Santos
8804,2025-10-11,Cliente_188,PR,Belo Horizonte,Mouse,Acessórios,4,4078.15,16312.6,Luis Gustavo de Matos dos Santos
8805,2025-11-08,Cliente_186,SP,Porto Alegre,Headset,Eletrônicos,5,786.9,3934.5,Luis Gustavo de Matos dos Santos
8806,2025-11-21,Cliente_205,SC,Belo Horizonte,Monitor,Eletrônicos,7,4494.08,31458.56,Luis Gustavo de Matos dos Santos
8807,2025-10-16,Cliente_46,MG,Belo Horizonte,Monitor,Acessórios,7,3635.36,25447.52,Luis Gustavo de Matos dos Santos
8808,2025-05-15,Cliente_153,RJ,Porto Alegre,Headset,Acessórios,7,1137.43,7962.01,Luis Gustavo de Matos dos Santos
8809,2025-06-06,Cliente_10,RJ,Joinville,Teclado,Eletrônicos,1,3735.35,3735.35,Luis Gustavo de Matos dos Santos
8810,2025-10-28,Cliente_208,SC,Joinville,Notebook,Acessórios,4,3167.3,12669.2,Luis Gustavo de Matos dos Santos
8811,2025-07-10,Cliente_118,RS,Curitiba,Monitor,Acessórios,10,3240.11,32401.1,Luis Gustavo de Matos dos Santos
8812,2025-10-03,Cliente_293,SC,Belo Horizonte,Notebook,Acessórios,10,1850.22,18502.2,Luis Gustavo de Matos dos Santos
8813,2025-10-11,Cliente_91,RJ,Curitiba,Notebook,Eletrônicos,2,2439.8,4879.6,Luis Gustavo de Matos dos Santos
8814,2025-03-24,Cliente_149,MG,São Paulo,Notebook,Acessórios,7,3348.95,23442.65,Luis Gustavo de Matos dos Santos
8815,2025-07-23,Cliente_229,MG,Joinville,Mouse,Eletrônicos,1,175.17,175.17,Luis Gustavo de Matos dos Santos
8816,2026-02-09,Cliente_176,SP,Curitiba,Teclado,Eletrônicos,7,828.51,5799.57,Luis Gustavo de Matos dos Santos
8817,2025-05-25,Cliente_300,RS,Rio de Janeiro,Mouse,Acessórios,3,3828.65,11485.95,Luis Gustavo de Matos dos Santos
8818,2025-06-15,Cliente_242,RS,Porto Alegre,Mouse,Acessórios,9,871.09,7839.81,Luis Gustavo de Matos dos Santos
8819,2025-04-10,Cliente_161,RJ,Rio de Janeiro,Notebook,Acessórios,6,3565.98,21395.88,Luis Gustavo de Matos dos Santos
8820,2025-08-20,Cliente_144,PR,Belo Horizonte,Headset,Acessórios,9,2365.66,21290.94,Luis Gustavo de Matos dos Santos
8821,2025-11-01,Cliente_97,RJ,Curitiba,Teclado,Acessórios,4,2330.39,9321.56,Luis Gustavo de Matos dos Santos
8822,2025-06-01,Cliente_300,RJ,Rio de Janeiro,Monitor,Eletrônicos,8,534.27,4274.16,Luis Gustavo de Matos dos Santos
8823,2025-04-28,Cliente_103,RJ,Joinville,Teclado,Eletrônicos,10,1780.56,17805.6,Luis Gustavo de Matos dos Santos
8824,2025-11-21,Cliente_40,PR,Belo Horizonte,Teclado,Acessórios,1,2969.22,2969.22,Luis Gustavo de Matos dos Santos
8825,2025-12-31,Cliente_144,SP,Joinville,Teclado,Acessórios,6,1942.0,11652.0,Luis Gustavo de Matos dos Santos
8826,2025-11-11,Cliente_70,PR,São Paulo,Headset,Eletrônicos,3,544.74,1634.22,Luis Gustavo de Matos dos Santos
8827,2025-09-12,Cliente_280,SP,Belo Horizonte,Notebook,Eletrônicos,3,89.87,269.61,Luis Gustavo de Matos dos Santos
8828,2025-12-15,Cliente_258,RS,Porto Alegre,Headset,Eletrônicos,5,1628.69,8143.45,Luis Gustavo de Matos dos Santos
8829,2025-08-04,Cliente_162,SC,Belo Horizonte,Notebook,Acessórios,9,4061.05,36549.45,Luis Gustavo de Matos dos Santos
8830,2025-06-05,Cliente_218,SP,Rio de Janeiro,Monitor,Acessórios,5,3291.6,16458.0,Luis Gustavo de Matos dos Santos
8831,2025-06-07,Cliente_35,MG,Porto Alegre,Headset,Eletrônicos,7,1249.41,8745.87,Luis Gustavo de Matos dos Santos
8832,2025-05-17,Cliente_22,SP,Rio de Janeiro,Headset,Eletrônicos,5,1677.91,8389.55,Luis Gustavo de Matos dos Santos
8833,2025-06-09,Cliente_265,PR,São Paulo,Notebook,Eletrônicos,8,2996.59,23972.72,Luis Gustavo de Matos dos Santos
8834,2025-12-05,Cliente_263,RJ,Belo Horizonte,Headset,Acessórios,10,1171.01,11710.1,Luis Gustavo de Matos dos Santos
8835,2025-09-16,Cliente_68,PR,São Paulo,Headset,Eletrônicos,2,2378.06,4756.12,Luis Gustavo de Matos dos Santos
8836,2025-08-26,Cliente_70,SC,Rio de Janeiro,Headset,Eletrônicos,4,1795.03,7180.12,Luis Gustavo de Matos dos Santos
8837,2026-01-12,Cliente_228,RS,Joinville,Headset,Eletrônicos,10,392.88,3928.8,Luis Gustavo de Matos dos Santos
8838,2026-01-11,Cliente_4,SP,Rio de Janeiro,Headset,Acessórios,9,2167.23,19505.07,Luis Gustavo de Matos dos Santos
8839,2025-04-11,Cliente_269,MG,Porto Alegre,Headset,Acessórios,3,4024.28,12072.84,Luis Gustavo de Matos dos Santos
8840,2026-03-08,Cliente_65,RS,Joinville,Headset,Acessórios,2,2562.81,5125.62,Luis Gustavo de Matos dos Santos
8841,2025-11-30,Cliente_103,RJ,São Paulo,Monitor,Eletrônicos,2,4955.59,9911.18,Luis Gustavo de Matos dos Santos
8842,2025-09-18,Cliente_238,PR,Belo Horizonte,Teclado,Acessórios,3,661.99,1985.97,Luis Gustavo de Matos dos Santos
8843,2025-04-16,Cliente_268,MG,São Paulo,Teclado,Eletrônicos,7,1827.07,12789.49,Luis Gustavo de Matos dos Santos
8844,2025-03-20,Cliente_51,SC,São Paulo,Headset,Eletrônicos,9,512.32,4610.88,Luis Gustavo de Matos dos Santos
8845,2025-04-25,Cliente_95,RJ,Belo Horizonte,Monitor,Acessórios,1,4719.48,4719.48,Luis Gustavo de Matos dos Santos
8846,2025-05-12,Cliente_256,RJ,Joinville,Mouse,Acessórios,1,4557.56,4557.56,Luis Gustavo de Matos dos Santos
8847,2025-06-23,Cliente_79,RJ,Curitiba,Monitor,Acessórios,7,3948.19,27637.33,Luis Gustavo de Matos dos Santos
8848,2026-01-03,Cliente_55,SC,Curitiba,Notebook,Acessórios,10,4838.49,48384.9,Luis Gustavo de Matos dos Santos
8849,2025-10-16,Cliente_40,MG,Porto Alegre,Headset,Eletrônicos,1,2921.28,2921.28,Luis Gustavo de Matos dos Santos
8850,2025-06-19,Cliente_139,MG,Porto Alegre,Headset,Acessórios,3,1074.77,3224.31,Luis Gustavo de Matos dos Santos
8851,2025-03-18,Cliente_9,PR,Porto Alegre,Headset,Acessórios,9,4465.85,40192.65,Luis Gustavo de Matos dos Santos
8852,2025-11-29,Cliente_137,RS,Porto Alegre,Monitor,Acessórios,4,4442.91,17771.64,Luis Gustavo de Matos dos Santos
8853,2025-12-12,Cliente_14,RJ,Belo Horizonte,Mouse,Acessórios,1,1684.88,1684.88,Luis Gustavo de Matos dos Santos
8854,2025-05-19,Cliente_185,RS,São Paulo,Monitor,Eletrônicos,9,1136.85,10231.65,Luis Gustavo de Matos dos Santos
8855,2025-09-03,Cliente_181,SP,Curitiba,Monitor,Acessórios,8,4847.96,38783.68,Luis Gustavo de Matos dos Santos
8856,2025-12-15,Cliente_205,PR,Porto Alegre,Headset,Acessórios,3,2524.61,7573.83,Luis Gustavo de Matos dos Santos
8857,2025-05-24,Cliente_172,RS,Joinville,Notebook,Acessórios,1,1914.86,1914.86,Luis Gustavo de Matos dos Santos
8858,2025-09-01,Cliente_192,PR,Porto Alegre,Mouse,Acessórios,10,3987.44,39874.4,Luis Gustavo de Matos dos Santos
8859,2025-06-05,Cliente_11,RS,Rio de Janeiro,Mouse,Acessórios,2,400.36,800.72,Luis Gustavo de Matos dos Santos
8860,2026-01-17,Cliente_167,RS,Belo Horizonte,Teclado,Acessórios,5,2768.8,13844.0,Luis Gustavo de Matos dos Santos
8861,2025-06-04,Cliente_77,RJ,Rio de Janeiro,Monitor,Eletrônicos,1,350.84,350.84,Luis Gustavo de Matos dos Santos
8862,2025-09-04,Cliente_275,PR,São Paulo,Monitor,Acessórios,4,1316.59,5266.36,Luis Gustavo de Matos dos Santos
8863,2025-03-24,Cliente_147,RS,Belo Horizonte,Mouse,Eletrônicos,2,3349.62,6699.24,Luis Gustavo de Matos dos Santos
8864,2026-03-08,Cliente_30,PR,São Paulo,Mouse,Eletrônicos,3,3046.04,9138.12,Luis Gustavo de Matos dos Santos
8865,2025-11-01,Cliente_127,MG,São Paulo,Monitor,Eletrônicos,3,1678.3,5034.9,Luis Gustavo de Matos dos Santos
8866,2025-06-10,Cliente_42,SC,Porto Alegre,Headset,Acessórios,3,3281.75,9845.25,Luis Gustavo de Matos dos Santos
8867,2025-03-26,Cliente_257,RJ,Curitiba,Notebook,Acessórios,8,1237.76,9902.08,Luis Gustavo de Matos dos Santos
8868,2025-06-26,Cliente_54,SC,Belo Horizonte,Monitor,Eletrônicos,7,3012.78,21089.46,Luis Gustavo de Matos dos Santos
8869,2025-08-12,Cliente_114,RJ,Porto Alegre,Monitor,Eletrônicos,8,730.94,5847.52,Luis Gustavo de Matos dos Santos
8870,2026-03-17,Cliente_132,PR,Belo Horizonte,Monitor,Acessórios,3,355.51,1066.53,Luis Gustavo de Matos dos Santos
8871,2026-02-16,Cliente_220,SP,Porto Alegre,Headset,Acessórios,10,2752.1,27521.0,Luis Gustavo de Matos dos Santos
8872,2025-06-16,Cliente_133,SC,Belo Horizonte,Monitor,Acessórios,10,1572.48,15724.8,Luis Gustavo de Matos dos Santos
8873,2025-07-01,Cliente_80,SP,São Paulo,Monitor,Eletrônicos,5,2949.7,14748.5,Luis Gustavo de Matos dos Santos
8874,2025-06-29,Cliente_237,PR,Belo Horizonte,Monitor,Acessórios,8,1724.24,13793.92,Luis Gustavo de Matos dos Santos
8875,2025-10-08,Cliente_117,RS,Curitiba,Headset,Eletrônicos,1,2441.81,2441.81,Luis Gustavo de Matos dos Santos
8876,2025-12-18,Cliente_104,SC,Joinville,Teclado,Acessórios,4,1626.37,6505.48,Luis Gustavo de Matos dos Santos
8877,2025-12-31,Cliente_215,SP,Rio de Janeiro,Notebook,Acessórios,6,3382.36,20294.16,Luis Gustavo de Matos dos Santos
8878,2025-05-04,Cliente_113,PR,Rio de Janeiro,Notebook,Acessórios,9,1062.58,9563.22,Luis Gustavo de Matos dos Santos
8879,2026-02-07,Cliente_34,RS,Curitiba,Headset,Acessórios,5,3275.4,16377.0,Luis Gustavo de Matos dos Santos
8880,2025-10-06,Cliente_155,MG,Belo Horizonte,Notebook,Eletrônicos,9,2224.35,20019.15,Luis Gustavo de Matos dos Santos
8881,2026-01-26,Cliente_276,SP,Porto Alegre,Notebook,Eletrônicos,8,1008.33,8066.64,Luis Gustavo de Matos dos Santos
8882,2025-11-18,Cliente_235,MG,Rio de Janeiro,Headset,Eletrônicos,4,2757.5,11030.0,Luis Gustavo de Matos dos Santos
8883,2025-08-21,Cliente_138,SC,Belo Horizonte,Monitor,Acessórios,9,1873.13,16858.17,Luis Gustavo de Matos dos Santos
8884,2025-12-19,Cliente_30,RS,Curitiba,Mouse,Eletrônicos,6,3447.8,20686.8,Luis Gustavo de Matos dos Santos
8885,2025-04-19,Cliente_106,RJ,Belo Horizonte,Headset,Acessórios,5,3186.09,15930.45,Luis Gustavo de Matos dos Santos
8886,2025-10-03,Cliente_199,PR,São Paulo,Monitor,Eletrônicos,2,3342.07,6684.14,Luis Gustavo de Matos dos Santos
8887,2025-11-02,Cliente_169,MG,Joinville,Mouse,Eletrônicos,7,1942.56,13597.92,Luis Gustavo de Matos dos Santos
8888,2026-02-15,Cliente_35,PR,Rio de Janeiro,Notebook,Acessórios,5,2693.11,13465.55,Luis Gustavo de Matos dos Santos
8889,2025-09-29,Cliente_145,RJ,São Paulo,Teclado,Acessórios,9,3784.66,34061.94,Luis Gustavo de Matos dos Santos
8890,2025-11-16,Cliente_233,SP,Rio de Janeiro,Monitor,Eletrônicos,7,1063.16,7442.12,Luis Gustavo de Matos dos Santos
8891,2026-01-29,Cliente_11,SP,Curitiba,Teclado,Eletrônicos,5,3890.78,19453.9,Luis Gustavo de Matos dos Santos
8892,2025-04-18,Cliente_145,MG,Rio de Janeiro,Mouse,Acessórios,6,1768.33,10609.98,Luis Gustavo de Matos dos Santos
8893,2025-05-08,Cliente_130,SC,Curitiba,Notebook,Eletrônicos,3,1171.5,3514.5,Luis Gustavo de Matos dos Santos
8894,2025-04-14,Cliente_268,PR,Curitiba,Notebook,Eletrônicos,8,2310.14,18481.12,Luis Gustavo de Matos dos Santos
8895,2025-08-23,Cliente_59,SC,Curitiba,Headset,Eletrônicos,1,2790.87,2790.87,Luis Gustavo de Matos dos Santos
8896,2026-02-09,Cliente_75,MG,Rio de Janeiro,Teclado,Acessórios,9,3996.17,35965.53,Luis Gustavo de Matos dos Santos
8897,2026-02-09,Cliente_256,SC,Joinville,Monitor,Acessórios,4,2497.3,9989.2,Luis Gustavo de Matos dos Santos
8898,2025-07-02,Cliente_152,SP,Porto Alegre,Headset,Eletrônicos,4,291.93,1167.72,Luis Gustavo de Matos dos Santos
8899,2026-03-17,Cliente_22,RJ,Curitiba,Teclado,Eletrônicos,3,1640.53,4921.59,Luis Gustavo de Matos dos Santos
8900,2025-07-22,Cliente_237,SC,Rio de Janeiro,Mouse,Eletrônicos,4,2985.36,11941.44,Luis Gustavo de Matos dos Santos
8901,2025-08-15,Cliente_104,MG,Porto Alegre,Teclado,Eletrônicos,5,235.9,1179.5,Luis Gustavo de Matos dos Santos
8902,2025-12-29,Cliente_72,RJ,Porto Alegre,Headset,Eletrônicos,1,2124.67,2124.67,Luis Gustavo de Matos dos Santos
8903,2025-12-25,Cliente_284,RJ,Porto Alegre,Mouse,Eletrônicos,1,1301.42,1301.42,Luis Gustavo de Matos dos Santos
8904,2025-09-24,Cliente_115,RJ,São Paulo,Monitor,Acessórios,7,2878.52,20149.64,Luis Gustavo de Matos dos Santos
